rep,id,eta_beta_exp,eta_p,eta_rho,eta_phi_power,eta_delta_0,eta_t00,eta_TT,eta_I_rho,Classification,Group
6,1476,-0.374938900679981,-0.0425572940811935,0.536020903991344,-0.0422191548456722,-0.242852301173073,0.110730703787165,0.484737696796015,0.0767109139856563,No Viral Rebound,2
7,1476,-0.291301091577573,0.0614117495490152,-0.250891558066485,0.0123981709762493,0.381048900200541,-0.318299888351976,-0.636935692640191,-0.351192282687859,No Viral Rebound,2
8,1476,0.461024892901555,0.0256383892701333,-0.963799778060428,-0.0103936459254093,-0.146605801282837,-0.468464019372354,0.431066820424223,1.5737058274276,No Viral Rebound,2
9,1476,0.336499868264431,0.0240203374633473,0.12228189609579,-0.134579900720491,-0.181043136932267,1.66312359925534,-0.0147066897911977,-0.0735630847030626,No Viral Rebound,2
10,1476,-0.0614684310479312,0.00316221080438555,-0.00282397478274884,0.0188197724110351,-0.0340270811058871,0.265156322154906,0.491755997389874,0.0154521967750826,No Viral Rebound,2
1,1499,0.219356344197628,0.00453580057712237,-0.389682583403647,0.012368637843541,0.0617043807605343,-0.0373510299228729,0.156568630308801,-0.320193973672473,No Viral Rebound,2
2,1499,0.0905867767727556,0.0270086168085511,-1.29311044344812,-0.0773964420014283,0.112652329065488,-0.487281317599039,-0.185487392762995,1.42933759977897,No Viral Rebound,2
3,1499,-0.208415625771444,0.0510108875209106,-0.0621282838663808,0.0536227787218255,0.00841388109037852,-0.633054619306878,-0.808981569520614,0.21613249360785,No Viral Rebound,2
4,1499,0.225940706862588,0.0441631990663041,-0.533872081820194,0.0100604215489273,0.0442581213128266,-0.264607656843684,-0.0784865012398912,-0.0966029404720105,No Viral Rebound,2
5,1499,0.0433045333641749,0.0534224741714775,-0.904512517844546,0.0716594380678996,0.0227566608176606,0.17121780929211,-0.0743414342621478,-1.19205010046707,No Viral Rebound,2
6,1499,-0.0670944603173222,-0.00252880668609737,-0.823001219097316,-0.00876869768662673,0.0448723256037515,-0.329248053525407,0.397832366255691,-0.102443930855521,No Viral Rebound,2
7,1499,-0.132741354496053,-0.0445384786827388,-0.507034907621258,-0.0520540438784029,0.124404458308999,0.143088346521468,0.00423058027856651,-0.978818611457079,No Viral Rebound,2
8,1499,0.504803880258438,0.00119547591572706,-2.02206507460292,0.0238949489594678,0.248751162197097,0.125847523167056,-0.0679820997589305,2.383077502757,No Viral Rebound,2
9,1499,-0.482341696313757,-0.0369659390028156,-1.51732601576319,-0.101429402698414,0.0991094721252727,0.141009623288817,-0.123758355005065,-0.241552939233998,No Viral Rebound,2
10,1499,0.465116721445194,0.036183551372224,-0.0722632315297093,0.0519545371773921,0.0909044711305242,-0.388901170841235,0.179949059129796,0.752108374219269,No Viral Rebound,2
1,1538,-0.359924132354459,-0.00443395438870816,-0.648673602696091,0.000857942268492876,-0.373076331081359,0.914484927968234,0.126673938686422,-0.29298668918721,No Viral Rebound,2
2,1538,0.446705576423015,-0.0241640603389448,-0.417184804327765,0.0594324601700576,-0.244571848159706,0.300409858861182,0.350655485671444,1.09318765074612,No Viral Rebound,2
3,1538,-0.214520581948402,0.0957002066726978,0.250894185498102,0.0205903755304923,-0.371822930427558,-0.569791524298256,-0.136798406181339,0.303109205443504,No Viral Rebound,2
4,1538,-0.842402213212126,0.0359545509784371,0.8887657817647,-0.0417750624822288,-0.118741006969575,0.884107019010137,0.0703753259898401,-0.272075968847793,No Viral Rebound,2
5,1538,-0.272523090357701,-0.00195254645398691,-1.00682727158719,-0.104978718315679,-0.496660403607783,-0.152857801399023,0.466577965184755,1.07728074752534,No Viral Rebound,2
6,1538,0.506193813867867,0.0015176995809318,0.773635231284021,0.129091441332617,-0.278356911649005,0.415393633300485,0.264559774279628,-0.0907567397809713,No Viral Rebound,2
7,1538,-0.29543107870307,0.0141714529551772,-1.2115632566325,-0.170377993011953,-0.119679451140956,0.841799755165019,-0.413205023181399,0.192791715272789,No Viral Rebound,2
8,1538,-0.536643760806837,-0.0251271990419411,-0.599917717701514,0.0352522581517707,-0.605392889906726,0.282137004387779,-0.135748566720829,0.740816254835355,No Viral Rebound,2
9,1538,-0.286846801571708,0.0450575916419095,0.57683285542305,0.0391977234189977,-0.501513189410971,-0.41050285864987,-0.0632605733090243,1.01725464876126,No Viral Rebound,2
10,1538,-0.0499819254316435,0.0333339588133233,2.16136794324989,0.126045179591788,-0.455026998721295,-0.52713915659303,-0.0344636625699118,0.0581608472157761,No Viral Rebound,2
